      -1.000      -0.714      -0.750      -0.429       0.043       0.778      -0.500       0.500      -0.200       0.600      -1.000      -0.600      -1.000       0.143      -1.000      -1.000      -1.000       0.908      -1.000      -1.000      -1.000      -1.000      -1.000      -0.808      -0.922      -1.000      -0.691      -0.601       0.437       0.590      -0.149
      -1.000       0.714       0.750       0.000       0.913      -1.000      -0.750      -0.750      -0.600       0.600       0.200      -0.400      -0.429      -0.429      -0.838      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.605      -1.000       0.838      -0.083      -0.050      -1.000      -1.000       0.350       0.368      -0.069
      -0.417       0.143      -0.750      -0.857       0.739       0.556       1.000      -0.250       1.000      -1.000      -0.200      -0.200       0.143      -0.429      -1.000      -1.000      -0.760      -1.000      -1.000      -1.000      -1.000      -1.000      -0.975      -1.000      -0.112      -1.000      -1.000      -0.670       0.264       0.677      -0.242
       0.750       1.000      -0.500       0.714       0.217       0.556      -0.250       0.750      -0.400      -0.600       0.200      -0.400       1.000      -0.714      -1.000       0.429      -0.404       0.470      -1.000      -1.000      -1.000      -0.081       0.677       0.603      -1.000      -0.026       0.217      -1.000       0.064      -0.270      -0.040
       0.333       0.214       0.583       0.429      -0.043       0.111      -1.000       0.500      -0.600       0.600       1.000       0.800       1.000      -0.143       0.689       0.963      -0.896      -0.449      -1.000      -1.000      -1.000       0.918      -0.124      -1.000      -1.000      -1.000      -0.342      -0.151      -0.824       0.176      -0.066
       0.333       0.000      -0.750      -0.857       0.043      -0.333      -0.750       0.750       0.600       0.600      -0.600       0.400       1.000       1.000       0.775       0.965      -0.374      -1.000      -1.000      -1.000      -1.000      -0.152       0.744      -1.000       0.216      -0.372      -1.000       0.013       0.288      -0.222      -0.043
       0.583      -0.643      -1.000      -0.714       0.043       0.333      -0.750       0.000      -0.600      -1.000       1.000      -0.400      -0.143      -0.143      -1.000      -1.000       0.457      -0.419      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.513      -1.000      -1.000      -0.267      -0.330       0.673      -0.227
       1.000       0.214       0.333      -0.714      -0.739      -1.000       0.750      -0.750      -1.000      -0.200      -1.000       1.000       0.714       0.714       0.134      -0.179      -0.616      -1.000      -0.622      -0.093      -1.000       0.046      -0.185       0.290      -0.527      -1.000      -1.000      -1.000      -0.526       0.421      -0.053
      -1.000      -0.714       0.833       0.786       0.739      -0.111       0.250       0.000       0.000       0.200       0.600       0.200      -0.429       0.714      -1.000      -1.000      -1.000      -1.000      -0.054      -1.000      -1.000       0.687      -0.689       0.781      -1.000      -1.000      -1.000      -1.000      -0.164       0.573      -0.071
       0.833       0.286      -0.417       0.143      -0.304       0.333      -0.500       1.000       0.800       0.200      -0.200       0.200       0.429      -0.714      -1.000       0.234      -0.511       0.081      -1.000      -1.000      -1.000      -0.110      -1.000      -0.717      -1.000      -0.710      -0.637      -0.531       0.480      -0.187      -0.054
       0.750       0.214       0.333      -0.714      -0.130      -0.778      -0.750       0.000      -0.800       0.200      -0.600       0.800      -0.143      -0.714      -1.000      -0.316      -1.000       0.664      -1.000      -1.000      -1.000      -1.000      -1.000      -0.527      -0.894      -0.789      -0.736      -0.659       0.699       0.545      -0.091
      -0.750       0.000       0.333       0.000       0.043      -0.333       0.250      -0.750       0.800       1.000       1.000      -0.400      -0.714       0.429      -1.000      -1.000      -1.000       0.238      -1.000      -0.463      -0.390       0.009      -1.000       0.824       0.202      -0.463      -1.000      -1.000       0.147       0.295      -0.060
