      -0.167      -0.357       0.583       0.000       0.739       0.556      -0.500      -0.250      -0.800       1.000      -0.200      -0.600       0.714       0.714      -1.000       0.687      -1.000      -1.000      -1.000      -1.000      -1.000       0.046      -1.000       0.906      -1.000      -1.000      -1.000      -0.279      -0.509       0.479      -0.075
       0.583       0.857       0.583       0.214      -0.739       0.333      -0.750      -0.750       0.800       1.000      -0.600      -0.400      -0.714       0.429       0.517      -1.000      -0.163       0.769      -1.000      -1.000      -1.000      -1.000      -0.453       0.891       0.361       0.110       0.387      -1.000       0.316      -0.040      -0.049
      -0.750       0.500       0.083      -0.214       0.478       0.778       0.750       0.000       1.000      -0.200       0.600      -1.000       1.000      -0.143      -1.000       0.374      -1.000      -1.000      -1.000      -1.000      -1.000      -0.155      -1.000      -0.574       0.515      -1.000       0.386      -1.000       0.086      -0.282      -0.053
      -0.667      -0.214       0.750      -0.857       0.913      -1.000       0.250       0.000       0.400      -0.600       0.200      -0.400      -1.000      -1.000      -1.000      -1.000       0.415      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.462      -1.000      -0.100      -1.000      -1.000       0.387       0.451      -0.080
       0.750       1.000      -0.750      -0.429      -0.739       0.333      -1.000       1.000      -0.800      -0.600       0.200       1.000      -0.429      -0.429       0.869      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.455      -1.000      -1.000      -0.734      -0.668      -1.000       0.317       0.548      -0.073
       0.083       0.714       0.333      -0.857      -0.304      -0.333       0.250      -0.750       0.000       0.200       0.200      -0.400      -0.429      -0.429      -0.806      -1.000       0.662      -1.000      -1.000      -1.000      -1.000      -0.353      -1.000      -1.000      -1.000      -1.000      -1.000      -0.307      -0.288       0.642      -0.166
      -0.500       0.714      -0.583       0.286       0.478      -1.000       0.000       1.000       0.800       0.200      -1.000      -0.200      -1.000      -1.000      -1.000      -0.026      -1.000      -1.000      -1.000      -1.000      -1.000      -0.177      -1.000      -1.000      -1.000      -0.885      -0.856      -0.815       0.156       0.416      -0.106
       0.083      -0.643      -0.167      -0.429       0.913      -1.000       0.250       0.000       0.000      -0.600      -0.200      -1.000      -0.429       0.143       0.822      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.920       0.595       0.148      -0.689      -0.611      -0.498      -0.663       0.056      -0.045
       0.333       1.000       0.750       0.000       0.739      -0.111      -1.000      -1.000       0.800       1.000       1.000       0.400       0.714      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.792       0.781      -0.900
      -0.167       0.500       0.833       0.286      -1.000       1.000       0.250       0.000       1.000      -0.200      -1.000      -0.600       0.143       0.143      -1.000       0.400      -1.000      -0.370      -1.000      -1.000      -1.000       0.163      -1.000      -1.000      -1.000      -0.698      -1.000      -0.512       0.439       0.341      -0.075
      -0.500      -0.714      -0.750      -0.857       0.913      -1.000       0.750       0.000       1.000      -0.200      -0.200      -0.600      -1.000      -0.429      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.138      -1.000      -0.011       0.271      -1.000       0.262      -1.000       0.433       0.600      -0.083
       0.583       0.214       0.583      -0.643      -0.304       0.778       0.750       0.000       0.000       0.200      -1.000       0.200       0.714       0.143      -1.000      -1.000      -0.846       0.097      -1.000      -1.000      -1.000       0.464      -1.000      -1.000      -1.000      -0.651      -1.000      -0.437      -0.448       0.636      -0.234
      -1.000      -0.714       0.583       0.857      -0.478       0.556       1.000       1.000      -0.800       0.200       0.200      -0.400      -0.143      -0.143       0.627      -1.000      -0.128      -0.263      -1.000      -1.000      -1.000      -1.000       0.124       0.769       0.681      -1.000      -1.000       0.480      -0.530       0.364      -0.061
      -0.167      -0.429      -0.333      -0.286      -0.304      -0.333      -0.250       0.750      -0.200      -1.000       0.600       0.200      -1.000       0.714      -0.607       0.236      -1.000       0.587      -0.407      -1.000      -1.000      -0.062       0.410      -1.000       0.789      -1.000       0.778      -1.000       0.440       0.046      -0.046
      -0.500       0.714       0.333      -0.857       0.739      -0.111       1.000      -0.250       0.200      -1.000      -1.000       0.200      -1.000      -0.429       0.523      -0.382      -1.000      -1.000      -1.000      -1.000      -1.000      -0.552      -1.000      -1.000      -1.000      -1.000      -1.000      -0.621       0.580       0.565      -0.099
       0.583      -0.643       0.750       1.000      -1.000      -0.778       1.000      -1.000       0.800       1.000       0.200       0.000       1.000       0.429      -0.797       0.060      -0.247      -0.128      -1.000      -1.000      -1.000      -1.000       0.912       0.765       0.462      -0.520      -0.400      -0.226      -0.429      -0.208      -0.049
       1.000       1.000      -1.000       0.714      -0.304      -1.000      -1.000      -1.000       0.000      -0.600       0.200       0.000       0.429       0.429      -1.000      -1.000      -0.144      -0.451      -0.413      -1.000      -1.000      -1.000       0.953       0.804       0.791       0.410      -1.000      -1.000      -0.193       0.179      -0.043
      -0.167      -0.429      -0.333      -0.286      -0.130      -0.111       0.250       0.000       0.200      -0.200      -1.000       1.000      -0.429       0.143       0.820       0.337       0.458       0.548      -1.000      -1.000      -1.000      -0.302      -1.000      -0.447      -1.000      -1.000      -0.222       0.004       0.414      -0.501      -0.048
       0.083       0.429       0.750       1.000       0.739       0.556      -1.000       1.000      -0.600       0.600       1.000       0.800      -0.714       0.429      -1.000      -1.000       0.081      -1.000      -1.000      -1.000      -1.000      -1.000      -0.458      -0.322      -1.000      -1.000      -0.294      -1.000       0.430       0.305      -0.084
       1.000       0.500       0.750       0.214      -0.739      -0.333      -0.500       1.000      -0.400      -0.600       0.200       0.000      -1.000       0.143       0.435      -1.000      -0.472      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.685      -1.000      -0.201      -1.000      -1.000       0.655      -0.171      -0.082
      -0.750      -0.429       0.833       0.786      -0.130       0.556       0.750       0.000      -0.200       0.600       1.000      -0.800       1.000      -0.143       0.849       0.587      -1.000       0.900      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.891      -1.000      -0.492      -0.345      -0.161      -0.126      -0.043
      -0.417       0.143       0.583       0.857       0.217      -0.778      -0.250       0.000      -0.400       1.000      -1.000      -0.600       0.714      -0.429      -0.378      -0.984      -0.595       0.361      -1.000      -1.000      -1.000      -1.000       0.511      -1.000      -0.388      -1.000       0.457      -1.000      -0.103       0.403      -0.050
       0.333       0.000       0.583      -0.214       0.043      -1.000       0.000       0.500       0.000       0.200      -1.000      -1.000      -0.143      -0.143      -1.000      -1.000      -1.000       0.329      -1.000      -1.000      -1.000      -1.000      -1.000      -0.281      -0.763      -0.762      -1.000      -0.616      -0.165       0.225      -0.090
      -0.583       0.286      -0.750      -0.857      -0.304      -0.333       1.000      -1.000       0.200       1.000      -0.200      -1.000      -1.000      -1.000      -0.544      -1.000      -0.965      -0.501      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.333      -0.378      -1.000      -1.000       0.573       0.624      -0.255
       0.583      -0.214      -0.667      -0.214      -0.739      -0.333       0.750       0.750       0.200       0.600      -0.200      -0.600       0.143      -0.429      -1.000      -0.476      -1.000       0.433      -1.000      -1.000      -1.000       0.934      -1.000      -1.000      -1.000      -0.285      -0.106      -1.000      -0.095       0.598      -0.214
       0.333      -0.857       0.583       0.214      -0.130      -0.111       0.000       1.000       0.400       0.200       0.600      -0.600      -0.714      -0.714      -1.000      -0.718      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.484      -1.000      -0.717      -1.000       0.452       0.681      -0.202
      -0.167       0.500       0.083      -0.214      -0.304       0.778       0.000       0.500      -0.400       1.000      -0.200       0.200       0.429      -0.714      -0.871       0.281       0.005      -0.930      -1.000      -1.000      -1.000       0.179      -1.000      -1.000       0.148      -0.624      -0.530      -0.394      -0.062       0.542      -0.085
       0.083       0.714       0.083      -0.214      -0.478       0.556      -0.500       1.000       0.400       0.200       0.600      -0.200       1.000      -0.714      -0.697      -1.000      -1.000       0.959      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.760      -0.232      -0.040      -1.000      -0.180       0.555      -0.157
      -0.500      -0.714       0.083       0.714       0.043      -1.000      -1.000      -1.000      -0.800       0.200      -1.000       0.200       0.143       0.143      -1.000      -1.000       0.591      -1.000      -1.000      -0.506      -0.438      -1.000       0.249       0.314       0.228      -0.506      -1.000      -1.000       0.062      -0.172      -0.043
      -0.750      -0.429       0.583       0.429      -0.130       0.556       0.500      -1.000       0.400      -0.600      -1.000      -1.000       0.143      -1.000       0.453       0.048      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.871      -1.000      -0.793       0.501       0.057      -0.091
       0.083       0.714      -0.750      -0.857       0.043      -0.333       0.000      -1.000      -0.800      -0.600       1.000       0.800       0.429       1.000      -1.000      -0.429       0.977       0.580      -1.000      -0.222      -0.116      -1.000       0.349      -1.000      -1.000      -1.000      -1.000      -1.000       0.507       0.511      -0.060
      -1.000       0.714       0.083      -0.214      -0.739       0.333      -0.250      -0.750      -0.800       0.200       0.200       0.000       1.000      -0.714      -1.000      -0.466      -1.000      -0.507      -1.000      -1.000      -1.000       0.630       0.611      -1.000      -1.000      -1.000      -0.553      -0.423      -0.320       0.419      -0.045
       1.000       0.500       0.833       0.786       0.478       0.333      -0.500      -1.000       0.000       0.200       0.200      -0.400      -0.714       0.429      -1.000       0.247       0.513      -1.000      -1.000      -1.000      -1.000       0.347      -1.000      -1.000      -1.000      -1.000      -1.000      -0.025       0.138       0.401      -0.112
       0.083       0.214       0.750       0.214       0.478       0.333       1.000       1.000      -1.000      -1.000      -0.600       0.400       1.000       0.429      -0.666       0.724      -1.000      -0.537      -1.000      -1.000      -1.000      -0.122      -1.000      -0.584      -0.967       0.064      -1.000      -1.000       0.410       0.578      -0.072
